match,rank,guild,nickname,job_raw,observed_text,contribution,sample_date,source,source_row,matched_nickname,job_name,observed_performance,observed_unit,level,combat_power,combat_power_man,profile_job,profile_guild,profile_server,profile_source_url,profile_retrieved_at,profile_data_date,profile_timing,guild_for_fit,fit_eligible,exclusion_reason,possible_nickname_matches,extraction,nickname_raw,guild_source,nickname_correction
빅딜,1,SSIM,주식회사서영,바이퍼,3978억 934만,1500000,2026-09-14,빅딜_대항전.xlsx,2,주식회사서영,바이퍼,397809340000,absolute (image display rounded to 억/만),115,5경 8603조 2478억 2951만,5860324782951,바이퍼,SSIM,Scania 60,https://mgf.gg/contents/guild_info.php?g_name=SSIM,2026-09-16T22:22:34.619416+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,SSIM,True,,,,,,
셀린느,126,노을이,노을시아,비숍,894억 2747만,42100,2026-09-14,스크린샷 2026-09-16 213723.png,126,노을시아,비숍,89427470000,absolute (image display rounded to 억/만),111,1021조 9980억 6228만,102199806228,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을시아,,
셀린느,127,노을이,노을짭식,비숍,893억 4458만,41400,2026-09-14,스크린샷 2026-09-16 213723.png,127,노을짭식,비숍,89344580000,absolute (image display rounded to 억/만),112,1316조 2597억 9578만,131625979578,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을짭식,,
셀린느,128,리안,이웡삥,바이퍼,888억 7048만,40700,2026-09-14,스크린샷 2026-09-16 213723.png,128,이웡삥,바이퍼,88870480000,absolute (image display rounded to 억/만),110,1034조 8303억 5680만,103483035680,바이퍼,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,이웡삥,,
셀린느,129,,노을주크,팔라딘,627억 9603만,40000,2026-09-14,스크린샷 2026-09-16 213803.png,129,노을주크,팔라딘,62796030000,absolute (image display rounded to 억/만),110,630조 2955억 4217만,63029554217,팔라딘,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을주크,current profile; original top edge cropped,
셀린느,130,노을이,노을고래,비숍,623억 1202만,39300,2026-09-14,스크린샷 2026-09-16 213803.png,130,노을고래,비숍,62312020000,absolute (image display rounded to 억/만),110,541조 8655억 3198만,54186553198,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을고래,,
셀린느,131,노을이,노을망령,다크나이트,541억 6526만,38600,2026-09-14,스크린샷 2026-09-16 213803.png,131,노을망령,다크나이트,54165260000,absolute (image display rounded to 억/만),109,526조 3520억 9707만,52635209707,다크나이트,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을망령,,
셀린느,132,노을이,노을하온,아크메이지 - 썬콜,508억 7487만,37900,2026-09-14,스크린샷 2026-09-16 213803.png,132,노을하온,"아크메이지(썬,콜)",50874870000,absolute (image display rounded to 억/만),109,429조 4676억 9889만,42946769889,"아크메이지(썬,콜)",노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을하온,,
셀린느,133,,속초피바다,비숍,503억 9540만,37200,2026-09-14,스크린샷 2026-09-16 213816.png,133,속초피바다,비숍,50395400000,absolute (image display rounded to 억/만),110,869조 6629억 3751만,86966293751,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,속초피바다,current profile; original top edge cropped,
셀린느,134,노을이,노을비츠,바이퍼,499억 4517만,36500,2026-09-14,스크린샷 2026-09-16 213816.png,134,노을비츠,바이퍼,49945170000,absolute (image display rounded to 억/만),109,454조 6679억 1603만,45466791603,바이퍼,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을비츠,,
셀린느,135,노을이,노을둥이,나이트로드,496억 9442만,35800,2026-09-14,스크린샷 2026-09-16 213816.png,135,노을둥이,나이트로드,49694420000,absolute (image display rounded to 억/만),109,348조 9144억 1349만,34891441349,나이트로드,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을둥이,,
셀린느,136,노을이,노을밍,보우마스터,494억 1970만,35100,2026-09-14,스크린샷 2026-09-16 213816.png,136,노을밍,보우마스터,49419700000,absolute (image display rounded to 억/만),110,527조 1177억 9455만,52711779455,보우마스터,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을밍,,
셀린느,137,,노을결빛,히어로,427억 790만,34400,2026-09-14,스크린샷 2026-09-16 213824.png,137,노을결빛,히어로,42707900000,absolute (image display rounded to 억/만),108,210조 7265억 3033만,21072653033,히어로,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을결빛,current profile; original top edge cropped,
셀린느,138,노을이,사자탈,보우마스터,393억 4643만,33700,2026-09-14,스크린샷 2026-09-16 213824.png,138,사자탈,보우마스터,39346430000,absolute (image display rounded to 억/만),110,421조 1805억 9627만,42118059627,보우마스터,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,사자탈,,
셀린느,139,리안,Matter2,비숍,327억 6638만,33000,2026-09-14,스크린샷 2026-09-16 213824.png,139,Matter2,비숍,32766380000,absolute (image display rounded to 억/만),108,210조 6116억 5619만,21061165619,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,Matter2,,
셀린느,140,노을이,햄숍,비숍,326억 6040만,32300,2026-09-14,스크린샷 2026-09-16 213824.png,140,햄숍,비숍,32660400000,absolute (image display rounded to 억/만),110,438조 2067억 1883만,43820671883,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,햄숍,,
셀린느,141,,노을도아,비숍,317억 4091만,31600,2026-09-14,스크린샷 2026-09-16 213834.png,141,노을도아,비숍,31740910000,absolute (image display rounded to 억/만),108,233조 308억 1694만,23303081694,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을도아,current profile; original top edge cropped,
셀린느,142,노을이,노을달빛,캡틴,298억 3722만,30900,2026-09-14,스크린샷 2026-09-16 213834.png,142,노을달빛,캡틴,29837220000,absolute (image display rounded to 억/만),109,285조 4216억 7957만,28542167957,캡틴,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을달빛,,
셀린느,143,노을이,노을쁨,비숍,266억 4886만,30200,2026-09-14,스크린샷 2026-09-16 213834.png,143,노을쁨,비숍,26648860000,absolute (image display rounded to 억/만),109,521조 2031억 2334만,52120312334,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을쁨,,
셀린느,144,노을이,노을쿠키,히어로,249억 7879만,29500,2026-09-14,스크린샷 2026-09-16 213844.png,144,노을쿠키,히어로,24978790000,absolute (image display rounded to 억/만),108,257조 5503억 4943만,25755034943,히어로,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을쿠키,,
셀린느,145,리안,캐랑,바이퍼,131억 6225만,28800,2026-09-14,스크린샷 2026-09-16 213844.png,145,캐랑,바이퍼,13162250000,absolute (image display rounded to 억/만),105,43조 6432억 7914만,4364327914,바이퍼,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,캐랑,,
셀린느,146,리안,Matter3,나이트워커,5억 4590만,28100,2026-09-14,스크린샷 2026-09-16 213844.png,146,Matter3,나이트워커,545900000,absolute (image display rounded to 억/만),94,2663억 39만,26630039,나이트워커,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,Matter3,,
